"matssname","source","biomass_ratio","Dynamics"
"bbs_rtrg_20_2","ratio_real",0.488505695809334,"Observed"
"bbs_rtrg_20_25","ratio_sim",0.422572274351104,"Abundance driven"
"bbs_rtrg_20_25","ratio_real",0.911841454025261,"Observed"
"bbs_rtrg_20_33","ratio_sim",0.548364919118458,"Abundance driven"
"bbs_rtrg_20_33","ratio_real",0.548364919118458,"Observed"
"bbs_rtrg_20_34","ratio_sim",0.550844777784905,"Abundance driven"
"bbs_rtrg_20_34","ratio_real",0.550844777784905,"Observed"
"bbs_rtrg_20_58","ratio_sim",0.630232026148611,"Abundance driven"
"bbs_rtrg_20_58","ratio_real",0.630232026148611,"Observed"
"bbs_rtrg_20_59","ratio_sim",0.392899730944897,"Abundance driven"
"bbs_rtrg_20_59","ratio_real",0.392899730944897,"Observed"
"bbs_rtrg_20_7","ratio_sim",1.44521517389603,"Abundance driven"
"bbs_rtrg_20_7","ratio_real",1.44521517389603,"Observed"
"bbs_rtrg_20_82","ratio_sim",1.25070484349835,"Abundance driven"
"bbs_rtrg_20_82","ratio_real",1.25070484349835,"Observed"
"bbs_rtrg_203_68","ratio_sim",0.869540393169119,"Abundance driven"
"bbs_rtrg_203_68","ratio_real",1.56704162552203,"Observed"
"bbs_rtrg_203_69","ratio_sim",1.38474247880633,"Abundance driven"
"bbs_rtrg_203_69","ratio_real",1.38474247880633,"Observed"
"bbs_rtrg_208_11","ratio_sim",0.708151686059413,"Abundance driven"
"bbs_rtrg_208_11","ratio_real",0.708151686059413,"Observed"
"bbs_rtrg_208_33","ratio_sim",0.525382106343518,"Abundance driven"
"bbs_rtrg_208_33","ratio_real",0.525382106343518,"Observed"
"bbs_rtrg_209_17","ratio_sim",1.39890265718427,"Abundance driven"
"bbs_rtrg_209_17","ratio_real",1.39890265718427,"Observed"
"bbs_rtrg_21_14","ratio_sim",0.736273326704079,"Abundance driven"
"bbs_rtrg_21_14","ratio_real",0.736273326704079,"Observed"
"bbs_rtrg_21_25","ratio_sim",1.43686239670314,"Abundance driven"
"bbs_rtrg_21_25","ratio_real",1.43686239670314,"Observed"
"bbs_rtrg_21_3","ratio_sim",1.28199371201581,"Abundance driven"
"bbs_rtrg_21_3","ratio_real",1.28199371201581,"Observed"
"bbs_rtrg_21_33","ratio_sim",0.315675384402973,"Abundance driven"
"bbs_rtrg_21_33","ratio_real",0.530306989733695,"Observed"
"bbs_rtrg_21_35","ratio_sim",0.623030266231886,"Abundance driven"
"bbs_rtrg_21_35","ratio_real",0.623030266231886,"Observed"
"bbs_rtrg_21_38","ratio_sim",4.23417475858643,"Abundance driven"
"bbs_rtrg_21_38","ratio_real",4.23417475858643,"Observed"
"bbs_rtrg_21_39","ratio_sim",2.39545529963148,"Abundance driven"
"bbs_rtrg_21_39","ratio_real",2.39545529963148,"Observed"
"bbs_rtrg_21_52","ratio_sim",0.421037246458167,"Abundance driven"
"bbs_rtrg_21_52","ratio_real",0.421037246458167,"Observed"
"bbs_rtrg_21_72","ratio_sim",1.16961842570026,"Abundance driven"
"bbs_rtrg_21_72","ratio_real",1.16961842570026,"Observed"
"bbs_rtrg_21_76","ratio_sim",0.43123594499009,"Abundance driven"
"bbs_rtrg_21_76","ratio_real",0.43123594499009,"Observed"
"bbs_rtrg_21_88","ratio_sim",0.759033441908247,"Abundance driven"
"bbs_rtrg_21_88","ratio_real",0.759033441908247,"Observed"
"bbs_rtrg_217_33","ratio_sim",0.856858211084985,"Abundance driven"
"bbs_rtrg_217_33","ratio_real",1.87418749399212,"Observed"
"bbs_rtrg_22_2","ratio_sim",0.28461147404508,"Abundance driven"
"bbs_rtrg_22_2","ratio_real",0.28461147404508,"Observed"
"bbs_rtrg_22_25","ratio_sim",0.372314280031232,"Abundance driven"
"bbs_rtrg_22_25","ratio_real",0.763114010502876,"Observed"
"bbs_rtrg_22_35","ratio_sim",1.36441959385603,"Abundance driven"
"bbs_rtrg_22_35","ratio_real",1.36441959385603,"Observed"
"bbs_rtrg_22_4","ratio_sim",2.13420732896686,"Abundance driven"
"bbs_rtrg_22_4","ratio_real",2.13420732896686,"Observed"
"bbs_rtrg_22_66","ratio_sim",0.782109560237989,"Abundance driven"
"bbs_rtrg_22_66","ratio_real",0.782109560237989,"Observed"
"bbs_rtrg_22_68","ratio_sim",1.26345659384485,"Abundance driven"
"bbs_rtrg_22_68","ratio_real",1.26345659384485,"Observed"
"bbs_rtrg_22_72","ratio_sim",4.04713858756429,"Abundance driven"
"bbs_rtrg_22_72","ratio_real",2.2378816669562,"Observed"
"bbs_rtrg_22_76","ratio_sim",0.807692409923652,"Abundance driven"
"bbs_rtrg_22_76","ratio_real",0.807692409923652,"Observed"
"bbs_rtrg_220_33","ratio_sim",0.435377746151944,"Abundance driven"
"bbs_rtrg_220_33","ratio_real",0.435377746151944,"Observed"
"bbs_rtrg_221_17","ratio_sim",0.690903203193355,"Abundance driven"
"bbs_rtrg_221_17","ratio_real",0.690903203193355,"Observed"
"bbs_rtrg_224_3","ratio_sim",1.14932990905494,"Abundance driven"
"bbs_rtrg_224_3","ratio_real",2.30283311327181,"Observed"
"bbs_rtrg_224_63","ratio_sim",0.674518729726674,"Abundance driven"
"bbs_rtrg_224_63","ratio_real",1.53732976517647,"Observed"
"bbs_rtrg_225_63","ratio_sim",0.58058263368715,"Abundance driven"
"bbs_rtrg_225_63","ratio_real",0.58058263368715,"Observed"
"bbs_rtrg_227_33","ratio_sim",0.343609585091594,"Abundance driven"
"bbs_rtrg_227_33","ratio_real",0.58034564485157,"Observed"
"bbs_rtrg_23_34","ratio_sim",0.552001467015346,"Abundance driven"
"bbs_rtrg_23_34","ratio_real",0.552001467015346,"Observed"
"bbs_rtrg_23_82","ratio_sim",0.679473989752658,"Abundance driven"
"bbs_rtrg_23_82","ratio_real",1.31762699844637,"Observed"
"bbs_rtrg_23_88","ratio_sim",0.696587444333148,"Abundance driven"
"bbs_rtrg_23_88","ratio_real",0.696587444333148,"Observed"
"bbs_rtrg_24_25","ratio_sim",0.436737299491161,"Abundance driven"
"bbs_rtrg_24_25","ratio_real",0.436737299491161,"Observed"
"bbs_rtrg_24_34","ratio_sim",1.33026619401153,"Abundance driven"
"bbs_rtrg_24_34","ratio_real",1.33026619401153,"Observed"
"bbs_rtrg_24_60","ratio_sim",0.702174205226899,"Abundance driven"
"bbs_rtrg_24_60","ratio_real",0.702174205226899,"Observed"
"bbs_rtrg_24_63","ratio_sim",1.25861104282772,"Abundance driven"
"bbs_rtrg_24_63","ratio_real",1.25861104282772,"Observed"
"bbs_rtrg_24_91","ratio_sim",1.46221836677673,"Abundance driven"
"bbs_rtrg_24_91","ratio_real",1.46221836677673,"Observed"
"bbs_rtrg_25_25","ratio_sim",0.285218465342278,"Abundance driven"
"bbs_rtrg_25_25","ratio_real",0.285218465342278,"Observed"
"bbs_rtrg_25_33","ratio_sim",1.44349998991618,"Abundance driven"
"bbs_rtrg_25_33","ratio_real",1.44349998991618,"Observed"
"bbs_rtrg_25_34","ratio_sim",0.74111869196987,"Abundance driven"
"bbs_rtrg_25_34","ratio_real",0.74111869196987,"Observed"
"bbs_rtrg_25_39","ratio_sim",0.805665162543674,"Abundance driven"
"bbs_rtrg_25_39","ratio_real",0.805665162543674,"Observed"
"bbs_rtrg_25_49","ratio_sim",0.589395529242133,"Abundance driven"
"bbs_rtrg_25_49","ratio_real",0.369694999684588,"Observed"
"bbs_rtrg_25_68","ratio_sim",0.635356029200495,"Abundance driven"
"bbs_rtrg_25_68","ratio_real",1.28665441051326,"Observed"
"bbs_rtrg_25_72","ratio_sim",1.68615610448806,"Abundance driven"
"bbs_rtrg_25_72","ratio_real",1.68615610448806,"Observed"
"bbs_rtrg_255_11","ratio_sim",0.589871950492707,"Abundance driven"
"bbs_rtrg_255_11","ratio_real",0.589871950492707,"Observed"
"bbs_rtrg_26_38","ratio_sim",0.75580024455077,"Abundance driven"
"bbs_rtrg_26_38","ratio_real",0.75580024455077,"Observed"
"bbs_rtrg_26_44","ratio_sim",0.902056979304308,"Abundance driven"
"bbs_rtrg_26_44","ratio_real",2.01704865650173,"Observed"
"bbs_rtrg_26_53","ratio_sim",0.730837866289914,"Abundance driven"
"bbs_rtrg_26_53","ratio_real",0.730837866289914,"Observed"
"bbs_rtrg_26_68","ratio_sim",1.42539568774768,"Abundance driven"
"bbs_rtrg_26_68","ratio_real",1.42539568774768,"Observed"
"bbs_rtrg_26_69","ratio_sim",1.04881249638089,"Abundance driven"
"bbs_rtrg_26_69","ratio_real",2.7752845222581,"Observed"
"bbs_rtrg_26_90","ratio_sim",0.87143718165967,"Abundance driven"
"bbs_rtrg_26_90","ratio_real",2.1352374544159,"Observed"
"bbs_rtrg_26_91","ratio_sim",0.630507949959307,"Abundance driven"
"bbs_rtrg_26_91","ratio_real",0.630507949959307,"Observed"
"bbs_rtrg_27_2","ratio_sim",1.89109636665364,"Abundance driven"
"bbs_rtrg_27_2","ratio_real",1.89109636665364,"Observed"
"bbs_rtrg_27_25","ratio_sim",0.550508349788691,"Abundance driven"
"bbs_rtrg_27_25","ratio_real",0.922673596215271,"Observed"
"bbs_rtrg_27_33","ratio_sim",0.42266973197886,"Abundance driven"
"bbs_rtrg_27_33","ratio_real",0.993195558256384,"Observed"
"bbs_rtrg_27_38","ratio_sim",1.64740688583838,"Abundance driven"
"bbs_rtrg_27_38","ratio_real",1.64740688583838,"Observed"
"bbs_rtrg_27_52","ratio_sim",0.40667368529712,"Abundance driven"
"bbs_rtrg_27_52","ratio_real",0.40667368529712,"Observed"
"bbs_rtrg_27_53","ratio_sim",0.537669292543243,"Abundance driven"
"bbs_rtrg_27_53","ratio_real",0.976328193295073,"Observed"
"bbs_rtrg_27_60","ratio_sim",1.20644238018608,"Abundance driven"
"bbs_rtrg_27_60","ratio_real",2.94055737493545,"Observed"
"bbs_rtrg_27_65","ratio_sim",0.599518811773608,"Abundance driven"
"bbs_rtrg_27_65","ratio_real",0.599518811773608,"Observed"
"bbs_rtrg_27_7","ratio_sim",0.300872625726596,"Abundance driven"
"bbs_rtrg_27_7","ratio_real",0.300872625726596,"Observed"
"bbs_rtrg_27_90","ratio_sim",2.01466465607534,"Abundance driven"
"bbs_rtrg_27_90","ratio_real",2.01466465607534,"Observed"
"bbs_rtrg_27_91","ratio_sim",0.717748021029446,"Abundance driven"
"bbs_rtrg_27_91","ratio_real",0.717748021029446,"Observed"
"bbs_rtrg_273_83","ratio_sim",2.07747067785974,"Abundance driven"
"bbs_rtrg_273_83","ratio_real",2.07747067785974,"Observed"
"bbs_rtrg_28_35","ratio_sim",0.743551685687438,"Abundance driven"
"bbs_rtrg_28_35","ratio_real",0.743551685687438,"Observed"
"bbs_rtrg_28_38","ratio_sim",0.691652104840866,"Abundance driven"
"bbs_rtrg_28_38","ratio_real",0.691652104840866,"Observed"
"bbs_rtrg_28_4","ratio_sim",0.387584759272998,"Abundance driven"
"bbs_rtrg_28_4","ratio_real",0.836661780426926,"Observed"
"bbs_rtrg_28_50","ratio_sim",0.928753280786746,"Abundance driven"
"bbs_rtrg_28_50","ratio_real",1.79737003028658,"Observed"
"bbs_rtrg_28_53","ratio_sim",0.650858296059384,"Abundance driven"
"bbs_rtrg_28_53","ratio_real",1.11599135094006,"Observed"
"bbs_rtrg_28_6","ratio_sim",0.652538297091253,"Abundance driven"
"bbs_rtrg_28_6","ratio_real",0.652538297091253,"Observed"
"bbs_rtrg_28_60","ratio_sim",1.40452958168692,"Abundance driven"
"bbs_rtrg_28_60","ratio_real",1.40452958168692,"Observed"
"bbs_rtrg_28_64","ratio_sim",2.19051979278173,"Abundance driven"
"bbs_rtrg_28_64","ratio_real",2.19051979278173,"Observed"
"bbs_rtrg_28_88","ratio_sim",0.534170857255784,"Abundance driven"
"bbs_rtrg_28_88","ratio_real",0.534170857255784,"Observed"
"bbs_rtrg_29_2","ratio_sim",1.33858675211769,"Abundance driven"
"bbs_rtrg_29_2","ratio_real",1.33858675211769,"Observed"
"bbs_rtrg_29_34","ratio_sim",0.822827963585466,"Abundance driven"
"bbs_rtrg_29_34","ratio_real",0.822827963585466,"Observed"
"bbs_rtrg_29_38","ratio_sim",0.805165927874079,"Abundance driven"
"bbs_rtrg_29_38","ratio_real",0.805165927874079,"Observed"
"bbs_rtrg_29_4","ratio_sim",0.729021715057027,"Abundance driven"
"bbs_rtrg_29_4","ratio_real",1.21124782515282,"Observed"
"bbs_rtrg_29_46","ratio_sim",0.793280144997238,"Abundance driven"
"bbs_rtrg_29_46","ratio_real",0.793280144997238,"Observed"
"bbs_rtrg_29_60","ratio_sim",0.370407257638946,"Abundance driven"
"bbs_rtrg_29_60","ratio_real",0.370407257638946,"Observed"
"bbs_rtrg_29_69","ratio_sim",0.696676168857545,"Abundance driven"
"bbs_rtrg_29_69","ratio_real",0.696676168857545,"Observed"
"bbs_rtrg_29_72","ratio_sim",1.02828750293269,"Abundance driven"
"bbs_rtrg_29_72","ratio_real",1.65302535134544,"Observed"
"bbs_rtrg_29_81","ratio_sim",1.29155194949455,"Abundance driven"
"bbs_rtrg_29_81","ratio_real",4.33857928320026,"Observed"
"bbs_rtrg_29_88","ratio_sim",0.598977744067197,"Abundance driven"
"bbs_rtrg_29_88","ratio_real",1.39549987041794,"Observed"
"bbs_rtrg_3_34","ratio_sim",0.414076970021458,"Abundance driven"
"bbs_rtrg_3_34","ratio_real",0.414076970021458,"Observed"
"bbs_rtrg_3_39","ratio_sim",1.99525146156167,"Abundance driven"
"bbs_rtrg_3_39","ratio_real",1.99525146156167,"Observed"
"bbs_rtrg_3_44","ratio_sim",0.35326675951711,"Abundance driven"
"bbs_rtrg_3_44","ratio_real",0.35326675951711,"Observed"
"bbs_rtrg_3_50","ratio_sim",0.670470972931119,"Abundance driven"
"bbs_rtrg_3_50","ratio_real",0.670470972931119,"Observed"
"bbs_rtrg_3_58","ratio_sim",0.931326413620561,"Abundance driven"
"bbs_rtrg_3_58","ratio_real",1.50106847795313,"Observed"
"bbs_rtrg_3_59","ratio_sim",1.08779794973158,"Abundance driven"
"bbs_rtrg_3_59","ratio_real",4.00462183958968,"Observed"
"bbs_rtrg_3_69","ratio_sim",0.567860209740282,"Abundance driven"
"bbs_rtrg_3_69","ratio_real",0.567860209740282,"Observed"
"bbs_rtrg_3_76","ratio_sim",0.747341611394779,"Abundance driven"
"bbs_rtrg_3_76","ratio_real",1.3244424700964,"Observed"
"bbs_rtrg_3_80","ratio_sim",0.718198536686197,"Abundance driven"
"bbs_rtrg_3_80","ratio_real",3.14296985246055,"Observed"
"bbs_rtrg_3_81","ratio_sim",1.2420776638542,"Abundance driven"
"bbs_rtrg_3_81","ratio_real",1.2420776638542,"Observed"
"bbs_rtrg_3_89","ratio_sim",0.397185827021943,"Abundance driven"
"bbs_rtrg_3_89","ratio_real",0.397185827021943,"Observed"
"bbs_rtrg_3_91","ratio_sim",0.586420458356611,"Abundance driven"
"bbs_rtrg_3_91","ratio_real",0.586420458356611,"Observed"
"bbs_rtrg_30_34","ratio_sim",0.736131381910699,"Abundance driven"
"bbs_rtrg_30_34","ratio_real",0.471884006428534,"Observed"
"bbs_rtrg_30_38","ratio_sim",0.678660016802651,"Abundance driven"
"bbs_rtrg_30_38","ratio_real",0.678660016802651,"Observed"
"bbs_rtrg_30_46","ratio_sim",1.47183740613746,"Abundance driven"
"bbs_rtrg_30_46","ratio_real",1.47183740613746,"Observed"
"bbs_rtrg_30_61","ratio_sim",0.741152667461951,"Abundance driven"
"bbs_rtrg_30_61","ratio_real",0.741152667461951,"Observed"
"bbs_rtrg_30_63","ratio_sim",1.38416383862579,"Abundance driven"
"bbs_rtrg_30_63","ratio_real",1.38416383862579,"Observed"
"bbs_rtrg_30_88","ratio_sim",0.600876228469443,"Abundance driven"
"bbs_rtrg_30_88","ratio_real",0.600876228469443,"Observed"
"bbs_rtrg_30_92","ratio_sim",0.431433353176755,"Abundance driven"
"bbs_rtrg_30_92","ratio_real",0.431433353176755,"Observed"
"bbs_rtrg_306_76","ratio_sim",0.915858274932644,"Abundance driven"
"bbs_rtrg_306_76","ratio_real",1.48896167741375,"Observed"
"bbs_rtrg_31_34","ratio_sim",0.440057521789893,"Abundance driven"
"bbs_rtrg_31_34","ratio_real",0.440057521789893,"Observed"
"bbs_rtrg_31_46","ratio_sim",0.692133078147304,"Abundance driven"
"bbs_rtrg_31_46","ratio_real",1.71337669373852,"Observed"
"bbs_rtrg_31_54","ratio_sim",2.4084733381992,"Abundance driven"
"bbs_rtrg_31_54","ratio_real",2.4084733381992,"Observed"
"bbs_rtrg_31_72","ratio_sim",0.823207118234442,"Abundance driven"
"bbs_rtrg_31_72","ratio_real",1.86103852050438,"Observed"
"bbs_rtrg_31_82","ratio_sim",0.712625688456957,"Abundance driven"
"bbs_rtrg_31_82","ratio_real",1.27369131132476,"Observed"
"bbs_rtrg_319_3","ratio_sim",0.745426794418592,"Abundance driven"
"bbs_rtrg_319_3","ratio_real",2.0743980629447,"Observed"
"bbs_rtrg_32_17","ratio_sim",0.790222923127164,"Abundance driven"
"bbs_rtrg_32_17","ratio_real",1.74537503695049,"Observed"
"bbs_rtrg_32_34","ratio_sim",0.676835314918096,"Abundance driven"
"bbs_rtrg_32_34","ratio_real",0.45987190813392,"Observed"
"bbs_rtrg_32_36","ratio_sim",0.558879997548282,"Abundance driven"
"bbs_rtrg_32_36","ratio_real",0.558879997548282,"Observed"
"bbs_rtrg_32_38","ratio_sim",1.64269910421411,"Abundance driven"
"bbs_rtrg_32_38","ratio_real",1.64269910421411,"Observed"
"bbs_rtrg_32_44","ratio_sim",0.585716944645683,"Abundance driven"
"bbs_rtrg_32_44","ratio_real",0.871856501527831,"Observed"
"bbs_rtrg_32_46","ratio_sim",0.783867176785823,"Abundance driven"
"bbs_rtrg_32_46","ratio_real",0.783867176785823,"Observed"
"bbs_rtrg_32_82","ratio_sim",0.675698619052054,"Abundance driven"
"bbs_rtrg_32_82","ratio_real",0.966433538721017,"Observed"
"bbs_rtrg_33_27","ratio_sim",0.570084318840573,"Abundance driven"
"bbs_rtrg_33_27","ratio_real",0.570084318840573,"Observed"
"bbs_rtrg_33_36","ratio_sim",0.727776317027126,"Abundance driven"
"bbs_rtrg_33_36","ratio_real",0.727776317027126,"Observed"
"bbs_rtrg_33_44","ratio_sim",1.64156677344109,"Abundance driven"
"bbs_rtrg_33_44","ratio_real",1.64156677344109,"Observed"
"bbs_rtrg_33_46","ratio_sim",0.637664708012491,"Abundance driven"
"bbs_rtrg_33_46","ratio_real",0.637664708012491,"Observed"
"bbs_rtrg_33_64","ratio_sim",0.701426891203555,"Abundance driven"
"bbs_rtrg_33_64","ratio_real",0.701426891203555,"Observed"
"bbs_rtrg_33_79","ratio_sim",1.38336459882363,"Abundance driven"
"bbs_rtrg_33_79","ratio_real",2.11393436082509,"Observed"
"bbs_rtrg_34_34","ratio_sim",0.614428742142223,"Abundance driven"
"bbs_rtrg_34_34","ratio_real",0.614428742142223,"Observed"
"bbs_rtrg_34_67","ratio_sim",2.35723024722235,"Abundance driven"
"bbs_rtrg_34_67","ratio_real",2.35723024722235,"Observed"
"bbs_rtrg_34_82","ratio_sim",0.887862786876073,"Abundance driven"
"bbs_rtrg_34_82","ratio_real",0.887862786876073,"Observed"
"bbs_rtrg_35_17","ratio_sim",1.60404007879041,"Abundance driven"
"bbs_rtrg_35_17","ratio_real",1.60404007879041,"Observed"
"bbs_rtrg_35_2","ratio_sim",0.280584439117197,"Abundance driven"
"bbs_rtrg_35_2","ratio_real",0.280584439117197,"Observed"
"bbs_rtrg_35_35","ratio_sim",1.24077507283319,"Abundance driven"
"bbs_rtrg_35_35","ratio_real",1.24077507283319,"Observed"
"bbs_rtrg_35_46","ratio_sim",0.830575108012881,"Abundance driven"
"bbs_rtrg_35_46","ratio_real",1.63887816111767,"Observed"
"bbs_rtrg_35_49","ratio_sim",0.590143583661943,"Abundance driven"
"bbs_rtrg_35_49","ratio_real",0.590143583661943,"Observed"
"bbs_rtrg_35_50","ratio_sim",0.916827697802605,"Abundance driven"
"bbs_rtrg_35_50","ratio_real",2.26690090830635,"Observed"
"bbs_rtrg_35_66","ratio_sim",1.31504840758939,"Abundance driven"
"bbs_rtrg_35_66","ratio_real",1.31504840758939,"Observed"
"bbs_rtrg_35_72","ratio_sim",1.82862780743786,"Abundance driven"
"bbs_rtrg_35_72","ratio_real",1.82862780743786,"Observed"
"bbs_rtrg_36_27","ratio_sim",1.38808749278433,"Abundance driven"
"bbs_rtrg_36_27","ratio_real",1.38808749278433,"Observed"
"bbs_rtrg_36_46","ratio_sim",0.944579746440143,"Abundance driven"
"bbs_rtrg_36_46","ratio_real",1.94753480227314,"Observed"
"bbs_rtrg_36_53","ratio_sim",0.788496275935342,"Abundance driven"
"bbs_rtrg_36_53","ratio_real",0.788496275935342,"Observed"
"bbs_rtrg_36_89","ratio_sim",2.3840909345512,"Abundance driven"
"bbs_rtrg_36_89","ratio_real",2.3840909345512,"Observed"
"bbs_rtrg_37_17","ratio_sim",0.917999857900198,"Abundance driven"
"bbs_rtrg_37_17","ratio_real",1.43926762016257,"Observed"
"bbs_rtrg_37_25","ratio_sim",2.47070157324393,"Abundance driven"
"bbs_rtrg_37_25","ratio_real",2.47070157324393,"Observed"
"bbs_rtrg_37_38","ratio_sim",1.73854715023679,"Abundance driven"
"bbs_rtrg_37_38","ratio_real",1.73854715023679,"Observed"
"bbs_rtrg_37_46","ratio_sim",0.732433203155548,"Abundance driven"
"bbs_rtrg_37_46","ratio_real",1.92570427695504,"Observed"
"bbs_rtrg_38_34","ratio_sim",0.427297096363601,"Abundance driven"
"bbs_rtrg_38_34","ratio_real",0.427297096363601,"Observed"
"bbs_rtrg_38_35","ratio_sim",0.870546540085256,"Abundance driven"
"bbs_rtrg_38_35","ratio_real",0.870546540085256,"Observed"
"bbs_rtrg_38_42","ratio_sim",0.601975757541909,"Abundance driven"
"bbs_rtrg_38_42","ratio_real",0.601975757541909,"Observed"
"bbs_rtrg_38_46","ratio_sim",1.97847234766339,"Abundance driven"
"bbs_rtrg_38_46","ratio_real",1.97847234766339,"Observed"
"bbs_rtrg_38_49","ratio_sim",0.681589725842306,"Abundance driven"
"bbs_rtrg_38_49","ratio_real",1.30138808459708,"Observed"
"bbs_rtrg_38_61","ratio_sim",0.693304636820716,"Abundance driven"
"bbs_rtrg_38_61","ratio_real",0.693304636820716,"Observed"
"bbs_rtrg_38_90","ratio_sim",1.69519933346421,"Abundance driven"
"bbs_rtrg_38_90","ratio_real",3.45685477411115,"Observed"
"bbs_rtrg_39_35","ratio_sim",0.79611620038096,"Abundance driven"
"bbs_rtrg_39_35","ratio_real",0.79611620038096,"Observed"
"bbs_rtrg_39_46","ratio_sim",0.728359949235784,"Abundance driven"
"bbs_rtrg_39_46","ratio_real",0.728359949235784,"Observed"
"bbs_rtrg_39_49","ratio_sim",1.25022168229098,"Abundance driven"
"bbs_rtrg_39_49","ratio_real",3.73477546319218,"Observed"
"bbs_rtrg_39_53","ratio_sim",1.66328231165599,"Abundance driven"
"bbs_rtrg_39_53","ratio_real",1.66328231165599,"Observed"
"bbs_rtrg_39_64","ratio_sim",0.469858090440683,"Abundance driven"
"bbs_rtrg_39_64","ratio_real",0.970381202612567,"Observed"
"bbs_rtrg_39_72","ratio_sim",0.654845931589125,"Abundance driven"
"bbs_rtrg_39_72","ratio_real",0.654845931589125,"Observed"
"bbs_rtrg_39_76","ratio_sim",0.621397237500682,"Abundance driven"
"bbs_rtrg_39_76","ratio_real",0.621397237500682,"Observed"
"bbs_rtrg_39_91","ratio_sim",1.84725731514842,"Abundance driven"
"bbs_rtrg_39_91","ratio_real",1.84725731514842,"Observed"
"bbs_rtrg_4_17","ratio_sim",0.481177951222689,"Abundance driven"
"bbs_rtrg_4_17","ratio_real",0.481177951222689,"Observed"
